;ActorLR;Steps;Wall_Time
505;6.670021684840322e-05;1292800;1651356621.3403296
506;6.66468549752608e-05;1295360;1651356622.6909738
507;6.659353675786406e-05;1297920;1651356623.9760559
508;6.654026219621301e-05;1300480;1651356625.3008058
509;6.648703129030764e-05;1303040;1651356626.6054723
510;6.643384404014796e-05;1305600;1651356627.9216163
511;6.638069316977635e-05;1308160;1651356629.218994
512;6.632758595515043e-05;1310720;1651356630.5218644
513;6.62745296722278e-05;1313280;1651356631.8297603
514;6.622150976909325e-05;1315840;1651356633.1527357
515;6.616853352170438e-05;1318400;1651356634.4724247
516;6.611559365410358e-05;1320960;1651356635.7690628
517;6.606270471820608e-05;1323520;1651356637.0748422
518;6.600985216209665e-05;1326080;1651356638.3695903
519;6.59570432617329e-05;1328640;1651356639.677621
520;6.590427801711485e-05;1331200;1651356640.9953222
521;6.585155642824247e-05;1333760;1651356642.290019
522;6.579887121915817e-05;1336320;1651356643.6716344
523;6.574623694177717e-05;1338880;1651356644.9738197
524;6.569363904418424e-05;1341440;1651356646.2719314
525;6.564108480233699e-05;1344000;1651356647.5682826
526;6.558857421623543e-05;1346560;1651356648.8814483
527;6.553610000992194e-05;1349120;1651356650.2278352
528;6.548366945935413e-05;1351680;1651356651.538813
529;6.543128256453201e-05;1354240;1651356652.851013
530;6.537893932545558e-05;1356800;1651356654.1563172
531;6.532663246616721e-05;1359360;1651356655.4650092
532;6.527437653858215e-05;1361920;1651356656.759146
533;6.522215699078515e-05;1364480;1651356658.0752325
534;6.516998109873384e-05;1367040;1651356659.383303
535;6.51178415864706e-05;1369600;1651356660.7038689
536;6.506574572995305e-05;1372160;1651356662.0713518
537;6.501369352918118e-05;1374720;1651356663.4911776
538;6.4961684984155e-05;1377280;1651356664.9816933
539;6.490971281891689e-05;1379840;1651356666.276527
540;6.485778430942446e-05;1382400;1651356667.5618732
541;6.480589945567772e-05;1384960;1651356668.8657575
542;6.475405825767666e-05;1387520;1651356670.1747985
543;6.470225343946368e-05;1390080;1651356671.4857519
544;6.465049227699637e-05;1392640;1651356672.7874005
545;6.459876749431714e-05;1395200;1651356674.0901742
546;6.454709364334121e-05;1397760;1651356675.3931632
547;6.449545617215335e-05;1400320;1651356676.7144227
548;6.444385508075356e-05;1402880;1651356678.002711
549;6.439230492105708e-05;1405440;1651356679.290445
550;6.434079114114866e-05;1408000;1651356680.58464
551;6.428931374102831e-05;1410560;1651356681.8838527
552;6.423788727261126e-05;1413120;1651356683.176131
553;6.418649718398228e-05;1415680;1651356684.4678245
554;6.413514347514138e-05;1418240;1651356685.7746756
